question_id,question,answer,image_id
quest516,what color is the shower curtain and drawer knobs,green,image729
quest517,what color is the dresser below the salt shaker,brown,image1342
quest518,what colors are the flower patterns on the pillows,"orange, pink",image1074
quest519,how many toy boxes are under the table close to the wall,6,image292
quest520,what is the large black object on the left side of the bedroom in front of the radiator,dresser,image172
quest521,how many colors do the sweatshirts have,"blue, pink, black, white",image99
quest522,what is the light brown object on the left side of the cup shelf in front of the wall,ladder,image239
quest523,what is on the desk and below the window,"ironing_board, clothing_iron",image523
quest524,what kind of gym equipment is on the right side of the sofa,treadmill,image1318
quest525,what is on the left side of the bed and the belt,wardrobe,image1050
quest526,what is on the right side of the toilet on the floor,magazine_holder,image678
quest527,what is the largest red object in front of the shelf,sofa,image1293
quest528,what color is the ball on the floor on the right side of the bed,red,image1185
quest529,what color is the wall between the yelow chair and the dressing table,"gray, purple",image1101
quest530,how many frames are on the wall of the kitchen,2,image1351
quest531,what is between the sidetable and the window below the mantel,fireplace,image1225
quest532,what is the most frequent object in this picture,book,image84
quest533,how many chairs are around the dining table in this picture,7,image1352
quest534,how many monitors are off in front of the window on the desk,3,image334
quest535,how many frames are reflected in the mirror,1,image1384
quest536,what color is the lamp shades close to the sofa,white,image1229
quest537,which objects are in this room to show the countries,"map, globe",image309
quest538,how many pink cubes are on the top of the night stand on the left side of the bed,1,image1163
quest539,what are the most frequent colors in this bathroom,"white, black",image742
quest540,what are the two largest black objects in this picture,"bookshelf, treadmill",image1082
quest541,what are the objects on the floor near each other,"pool_table, sofa, coffee_table",image1206
quest542,what is close to the silver color garbage bin on the floor,garbage_bag,image877
quest543,what is above the oven on the top right of the kitchen counter,range_hood,image902
quest544,what is the smallest black object on the counter,key,image786
quest545,how many drawers does the night stand on the left side of the bed have,2,image1076
quest546,what color are the stars on the pillow,purple,image928
quest547,how many frames are on the wall between the blinds and the bookshelf,4,image396
quest548,what color is the small bin on the left side of the doorway on the floor,green,image1012
quest549,what color is the lamp shade close to the sofa in front of the curtain,white,image546
quest550,what are the silver objects on the left side of the wine bottles on the kitchen counter,candlestick,image1435
quest551,what kinds of tables are in this room,"toy_table, foosball_table",image422
quest552,what is in the round plastic bin close to the toy shelf,toy,image443
quest553,what are on the brown table,"book, magazine",image1345
quest554,what is reflected on the right side of the mirror on the wall,"towel_rod, towel",image665
quest555,what is the white object at the end of the room below the pink light,door,image275
quest556,how many gray computer chairs are in front of blue chairs,1,image290
quest557,how many bathroom basins are in this picture,2,image661
quest558,what color is the bath sponge below the faucet,green,image718
quest559,what is the round object on the floor in front of the bookshelf,rug,image316
quest560,how many candlesticks are on the shelf of the fireplace,2,image1380
quest561,what is on the top shelf of the bookcase close to the face shape sculpture,candle,image207
quest562,what color is the chair base in front of the desk,red,image986
quest563,what color is the lamp shade base on the night stand on the left side of the bed,red,image982
quest564,what is the blue object on the topmost row of the bookshelf close to the basket,hair_dryer,image542
quest565,what color is the door of the toyhouse behind the armchair,"blue, red",image444
quest566,what is in front of the curtain behind the armchair,guitar,image1294
